origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib
EWR,2013,1,25,23,19.4,15.8,85.63,190,5.7539,6.621473042,0.01,NULL,2
EWR,2013,1,26,0,19.4,15.8,85.63,240,8.05546,9.2700622588,0.01,NULL,1
EWR,2013,1,26,1,19.4,15.8,85.63,250,8.05546,9.2700622588,0,NULL,3
EWR,2013,1,26,2,17.6,14,85.51,240,6.90468,7.9457676504,0,NULL,8
EWR,2013,1,26,3,17.96,12.92,80.29,280,6.90468,7.9457676504,0,1018.6,9
EWR,2013,1,26,4,17.06,12.92,83.47,250,4.60312,5.2971784336,0,1018.4,10
EWR,2013,1,26,5,15.98,12.92,87.47,280,6.90468,7.9457676504,0,1018.4,10
EWR,2013,1,26,6,15.08,12.02,87.42,290,8.05546,9.2700622588,0,1018.5,10
EWR,2013,1,26,7,14,10.94,87.36,280,3.45234,3.9728838252,0,1018,10
EWR,2013,1,26,8,14,10.04,83.92,290,5.7539,6.621473042,0,1017.8,10
EWR,2013,1,26,9,15.98,8.96,73.34,300,9.20624,10.5943568672,0,1018.1,10
EWR,2013,1,26,10,15.08,8.96,76.27,300,9.20624,10.5943568672,0,1018.9,10
EWR,2013,1,26,11,15.98,8.06,70.43,300,4.60312,5.2971784336,0,1019.5,10
EWR,2013,1,26,12,17.06,8.06,67.21,300,6.90468,7.9457676504,0,1020.6,10
EWR,2013,1,26,13,19.04,8.06,61.72,310,10.35702,11.9186514756,0,1021,10
EWR,2013,1,26,14,19.94,8.96,61.85,310,10.35702,11.9186514756,0,1021.5,10
EWR,2013,1,26,15,23,10.04,57.03,290,11.5078,13.242946084,0,1021.7,10
EWR,2013,1,26,16,23,10.04,57.03,290,11.5078,13.242946084,0,1021.7,10
EWR,2013,1,26,17,24.08,8.96,51.93,320,9.20624,10.5943568672,0,1020.6,10
EWR,2013,1,26,18,26.96,10.04,48.36,290,13.80936,15.8915353008,0,1020.8,10
EWR,2013,1,26,19,28.04,10.04,46.26,300,11.5078,13.242946084,0,1021,10
EWR,2013,1,26,20,28.04,6.98,40.31,300,16.11092,18.5401245176,0,1021.5,10
EWR,2013,1,26,21,26.96,6.08,40.45,300,14.96014,17.2158299092,0,1022.2,10
EWR,2013,1,26,22,24.98,5,41.8,320,19.56326,22.5130083428,0,1023.7,10
EWR,2013,1,26,23,24.08,5,43.4,320,14.96014,17.2158299092,0,1025,10
EWR,2013,1,27,0,23,6.08,47.7,310,13.80936,15.8915353008,0,1025.5,10
EWR,2013,1,27,1,23,6.08,47.7,320,17.2617,19.864419126,0,1026.5,10
EWR,2013,1,27,2,21.92,6.98,52.01,320,13.80936,15.8915353008,0,1027.5,10
EWR,2013,1,27,3,21.02,6.98,54.03,320,12.65858,14.5672406924,0,1028.5,10
EWR,2013,1,27,4,19.94,6.98,56.56,300,10.35702,11.9186514756,0,1028.8,10
EWR,2013,1,27,5,19.04,8.06,61.72,290,8.05546,9.2700622588,0,1029.1,10
EWR,2013,1,27,6,19.04,8.06,61.72,290,9.20624,10.5943568672,0,1030,10
EWR,2013,1,27,7,19.04,8.96,64.28,290,8.05546,9.2700622588,0.33,1030.3,10
EWR,2013,1,27,8,19.04,8.96,64.28,280,6.90468,7.9457676504,0.03,1030.3,10
EWR,2013,1,27,9,19.04,8.96,64.28,260,8.05546,9.2700622588,0.05,1030.4,10
EWR,2013,1,27,10,19.04,8.06,61.72,270,6.90468,7.9457676504,0.26,1031.1,10
EWR,2013,1,27,11,17.06,8.06,67.21,240,4.60312,5.2971784336,0.17,1031.6,10
EWR,2013,1,27,12,19.04,8.96,64.28,260,8.05546,9.2700622588,0.32,1032.4,10
EWR,2013,1,27,13,21.92,10.04,59.69,270,8.05546,9.2700622588,0,1032.6,10
EWR,2013,1,27,14,26.96,12.92,54.95,310,11.5078,13.242946084,0,1033.2,10
EWR,2013,1,27,15,30.02,10.04,42.66,310,12.65858,14.5672406924,0,1033.7,10
EWR,2013,1,27,16,32,8.96,37.52,340,14.96014,17.2158299092,0,1032.6,10
EWR,2013,1,27,17,33.98,10.94,37.86,300,14.96014,17.2158299092,0,1032.1,10
EWR,2013,1,27,18,35.06,8.96,33.19,300,12.65858,14.5672406924,0,1031.5,10
EWR,2013,1,27,19,35.96,8.06,30.76,320,11.5078,13.242946084,0,1031.4,10
EWR,2013,1,27,20,35.96,8.06,30.76,280,8.05546,9.2700622588,0,1031.6,10
EWR,2013,1,27,21,33.98,8.06,33.28,310,10.35702,11.9186514756,0,1032.3,10
EWR,2013,1,27,22,33.08,8.06,34.5,320,6.90468,7.9457676504,0,1032.5,10
EWR,2013,1,27,23,32,8.06,36.03,0,3.45234,3.9728838252,0,1033,10
EWR,2013,1,28,0,32,8.06,36.03,0,0,0,0,1032.7,10
EWR,2013,1,28,1,30.92,8.96,39.19,0,4.60312,5.2971784336,0,1032.9,10
EWR,2013,1,28,2,30.02,8.96,40.65,0,0,0,0,1032.7,10
EWR,2013,1,28,3,30.02,10.04,42.66,0,3.45234,3.9728838252,0,1032.4,10
EWR,2013,1,28,4,28.04,10.04,46.26,0,0,0,0,1032.4,10
EWR,2013,1,28,5,26.96,12.02,52.81,0,0,0,0,1032.7,10
EWR,2013,1,28,6,26.06,12.92,57.04,0,0,0,0,1032.2,10
EWR,2013,1,28,7,26.06,12.92,57.04,0,0,0,0,1031.4,10
EWR,2013,1,28,8,26.96,15.98,62.83,0,0,0,0,1030.9,10
EWR,2013,1,28,9,28.04,15.08,57.79,240,3.45234,3.9728838252,0,1030.5,10
EWR,2013,1,28,10,28.04,15.98,60.1,0,0,0,0,1029.8,10
EWR,2013,1,28,11,30.02,17.06,58.08,0,0,0,0,1029.7,10
EWR,2013,1,28,12,30.02,19.04,63.24,160,4.60312,5.2971784336,0,1029.6,7
EWR,2013,1,28,13,30.92,19.94,63.36,190,4.60312,5.2971784336,0,1029.5,6
EWR,2013,1,28,14,30.2,21.2,68.83,230,6.90468,7.9457676504,0,NULL,2
EWR,2013,1,28,15,30.2,26.6,86.28,170,5.7539,6.621473042,0,NULL,2
EWR,2013,1,28,16,32,28.4,86.39,180,6.90468,7.9457676504,0,NULL,2
EWR,2013,1,28,17,33.8,30.2,86.49,170,9.20624,10.5943568672,0,NULL,2
EWR,2013,1,28,18,33.8,30.2,86.49,170,8.05546,9.2700622588,0,NULL,2
EWR,2013,1,28,19,33.8,30.2,86.49,160,5.7539,6.621473042,0,NULL,2
EWR,2013,1,28,20,33.98,32,92.36,0,4.60312,5.2971784336,0,1019.6,2
EWR,2013,1,28,21,33.98,32,92.36,220,11.5078,13.242946084,0,1018.7,2
EWR,2013,1,28,22,33.8,32,93.03,220,8.05546,9.2700622588,0,NULL,5
EWR,2013,1,28,23,33.98,33.08,96.46,230,8.05546,9.2700622588,0,1018.3,5
EWR,2013,1,29,0,33.98,33.08,96.46,230,6.90468,7.9457676504,0,1017.8,5
EWR,2013,1,29,1,33.98,33.08,96.46,240,9.20624,10.5943568672,0,1017.2,5
EWR,2013,1,29,2,35.06,33.08,92.4,240,9.20624,10.5943568672,0,1016.5,5
EWR,2013,1,29,3,35.6,33.8,93.08,230,10.35702,11.9186514756,0,NULL,5
EWR,2013,1,29,4,35.6,33.8,93.08,230,8.05546,9.2700622588,0,NULL,5
EWR,2013,1,29,5,35.06,33.98,95.79,210,5.7539,6.621473042,0,1016.2,5
EWR,2013,1,29,6,35.96,33.98,92.43,240,6.90468,7.9457676504,0,1016.3,5
EWR,2013,1,29,7,37.04,35.06,92.46,240,3.45234,3.9728838252,0,1016.2,7
EWR,2013,1,29,8,37.04,35.96,95.82,220,6.90468,7.9457676504,0,1016.1,7
EWR,2013,1,29,9,37.94,37.04,96.52,0,0,0,0,1017.1,7
EWR,2013,1,29,10,37.94,35.96,92.49,0,0,0,0,1018.4,7
EWR,2013,1,29,11,37.94,35.96,92.49,0,0,0,0,1018.8,6
EWR,2013,1,29,12,42.08,39.02,88.81,0,0,0,0,1019.4,6
EWR,2013,1,29,13,42.98,39.92,88.85,200,3.45234,3.9728838252,0,1019.6,6
EWR,2013,1,29,14,48.02,42.08,79.79,0,0,0,0,1020.1,7
EWR,2013,1,29,15,51.98,39.92,63.33,10,5.7539,6.621473042,0,1020.1,9
EWR,2013,1,29,16,51.98,39.92,63.33,90,5.7539,6.621473042,0,1019.1,10
EWR,2013,1,29,17,51.08,39.02,63.22,110,8.05546,9.2700622588,0,1019.2,10
EWR,2013,1,29,18,44.96,39.02,79.54,120,11.5078,13.242946084,0,1018.9,6
EWR,2013,1,29,19,44.96,39.02,79.54,0,6.90468,7.9457676504,0,1019.4,6
EWR,2013,1,29,20,46.4,39.2,75.84,120,5.7539,6.621473042,0,NULL,5
EWR,2013,1,29,21,44.6,39.2,81.2,140,5.7539,6.621473042,0,NULL,4
EWR,2013,1,29,22,44.6,39.2,81.2,70,4.60312,5.2971784336,0,NULL,4
EWR,2013,1,29,23,42.98,39.92,88.85,0,4.60312,5.2971784336,0.04,1020.2,4
EWR,2013,1,30,0,42.8,41,93.3,0,0,0,0.02,NULL,4
EWR,2013,1,30,1,42.8,41,93.3,0,0,0,0,NULL,4
EWR,2013,1,30,2,44.6,41,87.09,0,0,0,0,NULL,4
EWR,2013,1,30,3,42.98,41,92.65,0,0,0,0,1019,3
EWR,2013,1,30,4,44.06,42.08,92.69,60,4.60312,5.2971784336,0,1018.8,3
EWR,2013,1,30,5,42.8,41,93.3,30,4.60312,5.2971784336,0,NULL,2
EWR,2013,1,30,6,41,39.92,95.9,30,6.90468,7.9457676504,0,1016.5,2
EWR,2013,1,30,7,41,39.92,95.9,20,4.60312,5.2971784336,0,1015.8,2
EWR,2013,1,30,8,41,39.2,93.24,20,4.60312,5.2971784336,0,NULL,0
EWR,2013,1,30,9,39.2,39.2,100,20,6.90468,7.9457676504,0,NULL,0
EWR,2013,1,30,10,39.92,39.92,100,20,4.60312,5.2971784336,0,1013.4,0
EWR,2013,1,30,11,39.92,39.92,100,350,3.45234,3.9728838252,0,1012.4,0
EWR,2013,1,30,12,41,41,100,0,0,0,0,NULL,0
EWR,2013,1,30,13,44.6,44.6,100,0,0,0,0,NULL,0
EWR,2013,1,30,14,44.6,44.6,100,50,6.90468,7.9457676504,0,NULL,0
EWR,2013,1,30,15,44.6,44.6,100,50,3.45234,3.9728838252,0,NULL,0
EWR,2013,1,30,16,50,46.4,87.37,40,3.45234,3.9728838252,0,NULL,2
EWR,2013,1,30,17,55.04,50,83.08,70,3.45234,3.9728838252,0,1005.7,3
EWR,2013,1,30,18,64.04,57.02,77.92,180,10.35702,11.9186514756,0,1003.9,10
EWR,2013,1,30,19,64.4,57.2,77.45,180,12.65858,14.5672406924,0,NULL,10
EWR,2013,1,30,20,55.94,51.08,83.69,100,8.05546,9.2700622588,0,1002.8,10
EWR,2013,1,30,21,59,53.06,80.64,130,9.20624,10.5943568672,0,1002.1,10
EWR,2013,1,30,22,57.2,51.8,82.12,130,8.05546,9.2700622588,0,NULL,10
EWR,2013,1,30,23,60.8,53.6,77.14,160,6.90468,7.9457676504,0,NULL,10
EWR,2013,1,31,0,51.98,50,92.93,50,3.45234,3.9728838252,0,1001.1,9
EWR,2013,1,31,1,51.98,51.08,96.73,0,0,0,0,999.5,10
EWR,2013,1,31,2,59,55.04,86.69,160,6.90468,7.9457676504,0,997.5,10
EWR,2013,1,31,3,62.06,57.02,83.54,180,14.96014,17.2158299092,0,995.9,10
EWR,2013,1,31,4,62.06,57.02,83.54,180,21.86482,25.1615975596,0.01,994.1,10
EWR,2013,1,31,5,62.6,57.2,82.5,190,20.71404,23.8373029512,0.04,NULL,6
EWR,2013,1,31,6,60.8,59,93.79,190,19.56326,22.5130083428,0.01,NULL,5
EWR,2013,1,31,7,62.06,57.92,86.29,180,31.07106,35.7559544268,0.05,986.4,6
EWR,2013,1,31,8,62.06,59,89.7,180,27.61872,31.7830706016,0.19,983.9,3
EWR,2013,1,31,9,60.8,59,93.79,230,40.2773,46.350311294,0.03,NULL,1
EWR,2013,1,31,10,59,55.4,87.83,220,18.41248,21.1887137344,0.03,NULL,7
EWR,2013,1,31,11,57.2,53.6,87.74,240,20.71404,23.8373029512,0.02,NULL,4
EWR,2013,1,31,12,48.2,35.6,61.52,260,27.61872,31.7830706016,0.01,NULL,10
EWR,2013,1,31,13,46.04,30.02,53.33,270,39.12652,45.0260166856,0,992.3,10
EWR,2013,1,31,14,44.06,24.98,46.73,270,32.22184,37.0802490352,0,994.2,10
EWR,2013,1,31,15,44.96,21.02,38.23,260,33.37262,38.4045436436,0,995.4,10
EWR,2013,1,31,16,46.04,19.04,33.73,280,33.37262,38.4045436436,0,996.3,10
EWR,2013,1,31,17,46.04,19.04,33.73,260,31.07106,35.7559544268,0,996.6,10
EWR,2013,1,31,18,44.96,19.04,35.14,250,23.0156,26.485892168,0,997.9,10
EWR,2013,1,31,19,44.06,17.96,34.72,260,27.61872,31.7830706016,0,999.1,10
EWR,2013,1,31,20,42.08,15.08,33.06,270,26.46794,30.4587759932,0,1000.4,10
EWR,2013,1,31,21,39.02,17.06,40.57,270,31.07106,35.7559544268,0,1002.2,10
EWR,2013,1,31,22,35.96,12.92,38.2,260,28.7695,33.10736521,0,1004.5,10
EWR,2013,1,31,23,35.06,12.92,39.58,250,24.16638,27.8101867764,0,1006,10
EWR,2013,2,1,0,33.08,15.08,47.1,270,20.71404,23.8373029512,0,1006.6,10
EWR,2013,2,1,1,32,19.04,58.37,250,17.2617,19.864419126,0,1007.3,10
EWR,2013,2,1,2,32,10.04,39.38,260,28.7695,33.10736521,0,1008,10
EWR,2013,2,1,3,30.92,6.98,35.84,260,27.61872,31.7830706016,0,1008.5,10
EWR,2013,2,1,4,30.02,8.06,39.03,260,14.96014,17.2158299092,0,1008.9,10
EWR,2013,2,1,5,28.94,10.94,46.41,250,19.56326,22.5130083428,0,1009.6,10
EWR,2013,2,1,6,28.94,10.94,46.41,240,11.5078,13.242946084,0,1009.9,10
EWR,2013,2,1,7,28.04,10.94,48.15,240,9.20624,10.5943568672,0,1009.7,10
EWR,2013,2,1,8,28.04,10.94,48.15,220,13.80936,15.8915353008,0,1009.6,10
EWR,2013,2,1,9,28.04,10.94,48.15,230,17.2617,19.864419126,0,1009.8,10
EWR,2013,2,1,10,28.04,12.02,50.52,220,13.80936,15.8915353008,0,1010.4,10
EWR,2013,2,1,11,28.94,12.02,48.69,260,9.20624,10.5943568672,0,1010.9,10
EWR,2013,2,1,12,28.94,12.02,48.69,280,10.35702,11.9186514756,0,1010.9,10
EWR,2013,2,1,13,30.02,10.94,44.41,270,10.35702,11.9186514756,0,1011.3,10
EWR,2013,2,1,14,30.02,10.04,42.66,290,17.2617,19.864419126,0,1012.1,10
EWR,2013,2,1,15,30.02,6.98,37.17,300,17.2617,19.864419126,0,1012.1,10
EWR,2013,2,1,16,32,5,31.35,330,25.31716,29.1344813848,0,1011.8,10
EWR,2013,2,1,17,30.92,5,32.75,320,18.41248,21.1887137344,0,1012.1,10
EWR,2013,2,1,18,33.98,3.02,26.43,280,20.71404,23.8373029512,0,1012.8,10
EWR,2013,2,1,19,33.08,1.94,26.07,300,14.96014,17.2158299092,0,1013.8,10
EWR,2013,2,1,20,30.92,6.08,34.4,310,19.56326,22.5130083428,0,1015.4,10
EWR,2013,2,1,21,30.2,6.8,36.6,280,26.46794,30.4587759932,0,NULL,9
EWR,2013,2,1,22,26.96,15.98,62.83,280,18.41248,21.1887137344,0,1018.6,10
EWR,2013,2,1,23,26.06,15.08,62.7,260,13.80936,15.8915353008,0,1020,10
EWR,2013,2,2,0,24.98,17.06,71.47,280,14.96014,17.2158299092,0,1021.1,10
EWR,2013,2,2,1,24.98,14,62.55,270,14.96014,17.2158299092,0,1022,10
EWR,2013,2,2,2,24.98,12.02,57.33,270,11.5078,13.242946084,0,1022.7,10
EWR,2013,2,2,3,24.08,10.04,54.51,270,12.65858,14.5672406924,0,1023.3,10
EWR,2013,2,2,4,24.08,8.06,49.87,260,10.35702,11.9186514756,0,1024.2,10
EWR,2013,2,2,5,23,6.98,49.69,250,11.5078,13.242946084,0,1024.4,10
EWR,2013,2,2,6,21.92,6.08,49.92,260,13.80936,15.8915353008,0,1024.8,10
EWR,2013,2,2,7,21.92,6.08,49.92,260,12.65858,14.5672406924,0,1025.3,10
EWR,2013,2,2,8,21.02,6.08,51.86,260,14.96014,17.2158299092,0,1025.5,10
EWR,2013,2,2,9,19.94,5,51.68,260,14.96014,17.2158299092,0,1025.5,10
EWR,2013,2,2,10,19.04,5,53.71,260,11.5078,13.242946084,0,1025.3,10
EWR,2013,2,2,11,19.04,5,53.71,240,8.05546,9.2700622588,0,1026,10
EWR,2013,2,2,12,19.94,6.98,56.56,260,10.35702,11.9186514756,0,1026.5,10
EWR,2013,2,2,13,21.02,6.08,51.86,250,10.35702,11.9186514756,0,1026.2,10
EWR,2013,2,2,14,24.08,6.08,45.59,260,6.90468,7.9457676504,0,1025.7,10
EWR,2013,2,2,15,26.06,6.08,41.98,0,6.90468,7.9457676504,0,1024.8,10
EWR,2013,2,2,16,28.94,3.92,33.78,230,13.80936,15.8915353008,0,1023.5,10
EWR,2013,2,2,17,28.04,3.02,33.62,230,17.2617,19.864419126,0,1022.5,10
EWR,2013,2,2,18,30.02,3.92,32.32,220,16.11092,18.5401245176,0,1021.3,10
EWR,2013,2,2,19,30.02,3.92,32.32,220,13.80936,15.8915353008,0,1020.5,10
EWR,2013,2,2,20,28.94,3.92,33.78,240,12.65858,14.5672406924,0,1020,10
EWR,2013,2,2,21,28.94,6.08,37.29,240,11.5078,13.242946084,0,1019.4,10
EWR,2013,2,2,22,28.04,6.98,40.31,260,10.35702,11.9186514756,0,1019.3,10
EWR,2013,2,2,23,28.04,8.06,42.32,250,6.90468,7.9457676504,0,1019.2,10
EWR,2013,2,3,0,26.96,12.02,52.81,230,10.35702,11.9186514756,0,1019.3,10
EWR,2013,2,3,1,24.98,19.04,77.82,290,9.20624,10.5943568672,0,1019.4,5
EWR,2013,2,3,2,24.98,19.94,80.87,280,6.90468,7.9457676504,0,1019.3,3
EWR,2013,2,3,3,24.08,21.02,87.91,0,0,0,0,1018.8,2
EWR,2013,2,3,4,24.8,21.2,85.96,0,0,0,0.01,NULL,3
EWR,2013,2,3,5,24.8,21.2,85.96,0,0,0,0,NULL,5
EWR,2013,2,3,6,24.98,21.92,87.96,0,0,0,0.01,1016.5,4
EWR,2013,2,3,7,24.98,23,92.05,20,3.45234,3.9728838252,0,1015.7,4
EWR,2013,2,3,8,24.08,21.92,91.32,20,4.60312,5.2971784336,0,1014.8,6
EWR,2013,2,3,9,24.08,21.02,87.91,10,8.05546,9.2700622588,0,1014.1,6
EWR,2013,2,3,10,24.98,21.02,84.67,20,6.90468,7.9457676504,0,1014.1,9
EWR,2013,2,3,11,24.8,19.4,79.62,360,5.7539,6.621473042,0,NULL,10
EWR,2013,2,3,12,23,19.4,85.85,30,5.7539,6.621473042,0,NULL,10
EWR,2013,2,3,13,24.8,19.4,79.62,10,6.90468,7.9457676504,0,NULL,10
EWR,2013,2,3,14,26.6,21.2,79.77,350,9.20624,10.5943568672,0,NULL,10
EWR,2013,2,3,15,26.96,21.02,78,20,6.90468,7.9457676504,0,1013.3,10
EWR,2013,2,3,16,28.04,21.02,74.61,350,8.05546,9.2700622588,0,1012,10
EWR,2013,2,3,17,28.94,19.94,68.68,0,3.45234,3.9728838252,0,1010.8,10
EWR,2013,2,3,18,30.2,21.2,68.83,0,0,0,0,NULL,10
EWR,2013,2,3,19,32,19.04,58.37,310,8.05546,9.2700622588,0,1009.3,10
EWR,2013,2,3,20,32,17.96,55.72,300,10.35702,11.9186514756,0,1009.2,10
EWR,2013,2,3,21,30.92,15.98,53.44,290,9.20624,10.5943568672,0,1009,10
EWR,2013,2,3,22,30.02,15.98,55.42,280,11.5078,13.242946084,0,1009.3,10
EWR,2013,2,3,23,28.94,17.06,60.69,260,6.90468,7.9457676504,0,1009.7,10
EWR,2013,2,4,0,28.04,17.06,62.97,270,8.05546,9.2700622588,0,1009.9,10
EWR,2013,2,4,1,26.96,17.06,65.84,270,5.7539,6.621473042,0,1010.1,10
EWR,2013,2,4,2,26.06,17.06,68.33,270,5.7539,6.621473042,0,1009.9,10
EWR,2013,2,4,3,26.96,17.96,68.44,230,5.7539,6.621473042,0,1009.7,10
EWR,2013,2,4,4,26.96,17.96,68.44,230,9.20624,10.5943568672,0,1009.7,10
EWR,2013,2,4,5,26.96,19.04,71.69,260,10.35702,11.9186514756,0,1009.8,10
EWR,2013,2,4,6,26.06,17.06,68.33,280,14.96014,17.2158299092,0,1010.2,10
EWR,2013,2,4,7,26.06,12.02,54.82,290,18.41248,21.1887137344,0,1010.8,10
EWR,2013,2,4,8,24.98,10.04,52.5,280,16.11092,18.5401245176,0,1011.3,10
EWR,2013,2,4,9,24.08,10.04,54.51,270,16.11092,18.5401245176,0,1012.4,10
EWR,2013,2,4,10,23,8.96,54.34,270,14.96014,17.2158299092,0,1013.2,10
EWR,2013,2,4,11,23,8.96,54.34,260,11.5078,13.242946084,0,1013.9,10
EWR,2013,2,4,12,24.08,8.96,51.93,270,14.96014,17.2158299092,0,1014.6,10
EWR,2013,2,4,13,24.98,8.96,50.02,270,17.2617,19.864419126,0,1015,10
EWR,2013,2,4,14,28.04,8.96,44.07,290,17.2617,19.864419126,0,1015.3,10
EWR,2013,2,4,15,30.02,6.98,37.17,280,18.41248,21.1887137344,0,1015,10
EWR,2013,2,4,16,30.02,6.98,37.17,250,20.71404,23.8373029512,0,1014.7,10
EWR,2013,2,4,17,30.92,8.06,37.63,290,20.71404,23.8373029512,0,1014.2,10
EWR,2013,2,4,18,32,6.98,34.31,260,18.41248,21.1887137344,0,1013.6,10
EWR,2013,2,4,19,30.92,6.08,34.4,260,14.96014,17.2158299092,0,1013.5,10
EWR,2013,2,4,20,30.02,6.08,35.68,280,18.41248,21.1887137344,0,1013.7,10
EWR,2013,2,4,21,28.94,6.08,37.29,260,16.11092,18.5401245176,0,1013.9,10
EWR,2013,2,4,22,28.94,6.98,38.85,260,13.80936,15.8915353008,0,1014.5,10
EWR,2013,2,4,23,28.04,8.06,42.32,230,8.05546,9.2700622588,0,1015.2,10
EWR,2013,2,5,0,28.04,8.96,44.07,250,5.7539,6.621473042,0,1015.2,10
EWR,2013,2,5,1,24.98,10.04,52.5,210,4.60312,5.2971784336,0,1015.1,10
EWR,2013,2,5,2,28.04,10.94,48.15,220,3.45234,3.9728838252,0,1015.1,10
EWR,2013,2,5,3,28.04,12.02,50.52,200,3.45234,3.9728838252,0,1015.1,10
EWR,2013,2,5,4,28.94,14,53.13,0,3.45234,3.9728838252,0,1014.7,10
EWR,2013,2,5,5,28.04,21.02,74.61,210,6.90468,7.9457676504,0,1014.2,10
EWR,2013,2,5,6,28.04,23,81.11,0,0,0,0,1014,9
EWR,2013,2,5,7,28.04,24.08,84.87,0,0,0,0,1013.7,9
EWR,2013,2,5,8,28.04,24.08,84.87,0,0,0,0,1013.6,6
EWR,2013,2,5,9,28.04,24.98,88.12,0,0,0,0.01,1013,7
EWR,2013,2,5,10,28.94,24.98,84.93,30,3.45234,3.9728838252,0,1013.5,8
EWR,2013,2,5,11,28.4,26.6,92.86,20,3.45234,3.9728838252,0,NULL,4
EWR,2013,2,5,12,26.96,23,84.8,10,9.20624,10.5943568672,0,1014.3,6
EWR,2013,2,5,13,28.04,24.08,84.87,20,9.20624,10.5943568672,0,1014.6,6
EWR,2013,2,5,14,28.4,24.8,86.18,20,8.05546,9.2700622588,0,NULL,6
EWR,2013,2,5,15,28.4,24.8,86.18,10,8.05546,9.2700622588,0,NULL,6
EWR,2013,2,5,16,30.2,24.8,80.07,360,10.35702,11.9186514756,0,NULL,6
EWR,2013,2,5,17,30.92,24.98,78.35,10,6.90468,7.9457676504,0,1014.1,7
EWR,2013,2,5,18,30.2,26.6,86.28,30,6.90468,7.9457676504,0,NULL,6
EWR,2013,2,5,19,30.92,26.06,81.95,10,6.90468,7.9457676504,0,1012.9,7
EWR,2013,2,5,20,30.92,26.06,81.95,50,3.45234,3.9728838252,0,1012.9,5
EWR,2013,2,5,21,30.92,26.06,81.95,20,5.7539,6.621473042,0,1012.9,5
EWR,2013,2,5,22,30.92,26.06,81.95,20,5.7539,6.621473042,0,1012.6,6
EWR,2013,2,5,23,32,26.96,81.42,10,4.60312,5.2971784336,0,1013,4
EWR,2013,2,6,0,30.92,28.04,88.92,10,4.60312,5.2971784336,0,1012.9,4
EWR,2013,2,6,1,30.2,28.4,92.92,20,5.7539,6.621473042,0.01,NULL,3
EWR,2013,2,6,2,30.92,28.94,92.26,20,4.60312,5.2971784336,0,1013,3
EWR,2013,2,6,3,30.92,28.94,92.26,30,4.60312,5.2971784336,0,1013.2,3
EWR,2013,2,6,4,32,30.02,92.29,0,0,0,0,1013.3,3
EWR,2013,2,6,5,32,30.02,92.29,340,4.60312,5.2971784336,0,1013.3,3
EWR,2013,2,6,6,32,30.92,95.73,0,0,0,0,1013.4,2
EWR,2013,2,6,7,32,30.2,92.97,0,0,0,0,NULL,2
EWR,2013,2,6,8,30.2,28.4,92.92,230,3.45234,3.9728838252,0,NULL,3
EWR,2013,2,6,9,30.02,28.04,92.23,260,6.90468,7.9457676504,0,1014.5,3
EWR,2013,2,6,10,30.2,26.6,86.28,260,6.90468,7.9457676504,0,NULL,5
EWR,2013,2,6,11,30.92,26.96,85.05,260,5.7539,6.621473042,0,1016.5,5
EWR,2013,2,6,12,30.92,26.96,85.05,260,6.90468,7.9457676504,0,1017.9,4
EWR,2013,2,6,13,33.08,26.06,75.11,270,10.35702,11.9186514756,0,1018.5,6
EWR,2013,2,6,14,35.06,24.98,66.36,290,16.11092,18.5401245176,0,1019.3,9
EWR,2013,2,6,15,37.94,24.98,59.22,280,13.80936,15.8915353008,0,1019.5,10
EWR,2013,2,6,16,39.02,21.92,49.93,290,13.80936,15.8915353008,0,1019.4,10
EWR,2013,2,6,17,39.02,19.94,45.91,270,17.2617,19.864419126,0,1019.4,10
EWR,2013,2,6,18,39.02,21.02,48.07,290,9.20624,10.5943568672,0,1019.7,10
EWR,2013,2,6,19,41,17.96,39.05,290,16.11092,18.5401245176,0,1020.1,10
EWR,2013,2,6,20,39.02,17.06,40.57,290,16.11092,18.5401245176,0,1020.9,10
EWR,2013,2,6,21,37.94,15.08,38.84,310,14.96014,17.2158299092,0,1021.8,10
EWR,2013,2,6,22,37.04,14,38.38,310,10.35702,11.9186514756,0,1023.2,10
EWR,2013,2,6,23,35.96,12.92,38.2,320,11.5078,13.242946084,0,1024.5,10
EWR,2013,2,7,0,35.06,12.92,39.58,320,14.96014,17.2158299092,0,1025.5,10
EWR,2013,2,7,1,33.08,10.94,39.25,340,17.2617,19.864419126,0,1026.4,10
EWR,2013,2,7,2,32,6.98,34.31,350,13.80936,15.8915353008,0,1026.9,10
EWR,2013,2,7,3,30.92,3.92,31.16,340,13.80936,15.8915353008,0,1027.8,10
EWR,2013,2,7,4,28.94,3.02,32.41,350,13.80936,15.8915353008,0,1027.9,10
EWR,2013,2,7,5,28.94,3.92,33.78,340,10.35702,11.9186514756,0,1028.2,10
EWR,2013,2,7,6,26.06,3.92,38.03,10,6.90468,7.9457676504,0,1028.8,10
EWR,2013,2,7,7,26.06,5,39.96,350,8.05546,9.2700622588,0,1029.4,10
EWR,2013,2,7,8,26.06,5,39.96,340,6.90468,7.9457676504,0,1029.5,10
EWR,2013,2,7,9,24.98,6.08,43.91,340,5.7539,6.621473042,0,1030.6,10
EWR,2013,2,7,10,26.06,6.08,41.98,360,6.90468,7.9457676504,0,1030.7,10
EWR,2013,2,7,11,26.06,6.98,43.74,10,4.60312,5.2971784336,0,1031.4,10
